Per_capita_GNI,agriculture_and_hunting_fishing_isic,construction_isic,Imports_of_goods_and_services,mining_manifacturing_isic,transport_storage_communication_isic,GDP,Urban_population_log,leader_ideology_leftist,leader_ideology_rightist,democracy_yes
10.667652220331354,24.113823988784983,25.4768560280614,26.971308711456775,26.34728334313736,25.502389330066343,28.131796403841644,17.250043420002868,1,0,1
8.954156966583772,22.622042011442822,23.157269330443622,24.51328847560815,24.609075415309874,23.524448973861325,25.720478110717284,16.073919704892074,1,0,0
8.699681400989514,21.92484381646718,21.13121989970222,23.88466188897027,23.062509971833034,22.08125149231594,24.574736006847676,15.192780067343058,0,1,0
10.895850041361527,23.38179543446326,24.446972817177674,27.128494294978907,25.664908259562857,25.039146702564828,27.530095197339694,16.501295313521602,0,1,1
7.696212639346407,23.303919919338888,22.22444175160267,23.246169702681684,23.522961404864333,22.699454138048313,24.972376539618164,16.721719684491923,0,1,1
8.30844552038576,21.81382536264343,21.405214954579176,23.318699240249565,22.92559631296829,21.88065491197921,24.48796607723707,15.726212834497947,1,0,1
7.258412150595307,21.972113416299926,20.322565660498924,22.941033267435106,22.301652315223993,21.309485030117447,23.87617261336324,15.8686928229762,0,0,1
5.683579767338681,20.859520631243765,18.193880251672944,20.434535160234635,20.104345941993483,18.733360828696746,21.890921221840188,14.255344242008645,0,1,1
5.564520407322694,20.947422346245407,17.66356411763407,21.079584433100813,20.12448100350291,20.000632014981267,22.013459006970017,15.04018235243903,1,0,0
7.639161171659173,21.569460268065107,20.62817895520922,22.873427352113545,22.246920335807832,21.461808962587867,23.75565106728719,15.584661878097643,1,0,0
6.285998094508865,19.508235964592927,17.893992894301554,20.516743010453393,19.36387729016103,18.63221706323045,20.999556234958234,14.126305214931422,1,0,1
10.447322329909063,22.09366432901244,22.399799051728056,24.580763753381074,24.372034122046895,23.465551648313852,25.747146357799267,14.983808411485214,1,0,1
7.862112211662748,21.846139324183635,21.68480194297232,23.66493074836345,23.26006819276063,22.348853448340805,24.48798637189537,16.005812003409094,1,0,0
8.535622326884605,20.941359601924415,20.380746609271633,23.01083155783954,21.93170809964627,21.123356126561486,23.62353867668325,14.334147791505536,1,0,1
6.373319789577012,23.71562318674662,21.30516502964631,23.155781766184464,23.111593487852833,22.77293002638314,25.070521038629956,17.57311370067203,1,0,0
7.609862200913554,21.449552210260308,20.476000116433056,22.749831037802675,21.694180397177426,20.377055893375967,23.346911649001893,15.119048658052607,1,0,0
5.3612921657094255,20.18590446894099,18.171800232719402,20.105365052432596,19.862250787963827,17.88190132822645,21.490424784639668,14.223903376143774,1,0,0
6.516193076042964,22.167908069582023,19.62728796814506,23.376857240633523,21.729441680243838,21.37655352421648,23.597739185954072,15.98303417406595,1,0,0
9.093918908958932,18.17419228336256,18.925690695431662,22.06406428162468,20.31301890964242,19.636694961590855,21.86911211480962,12.716210032515555,0,0,1
7.149916836132109,23.309936284199143,22.25924281868108,24.485266277062372,24.029880400279403,22.819619786814037,25.277163783598976,17.4934393973579,0,1,0
6.5638555265321274,19.89681771492032,16.871837899956827,19.977666482336147,18.94694413580251,18.33986705248052,21.034661821021853,13.666314251602147,1,0,1
6.792344427470809,21.392551593607937,20.445457932711523,22.53040667770231,21.879652553641726,21.06025144748297,23.527533795394977,15.010052531473528,1,0,1
9.046526486737967,19.901420934160377,20.4366883688612,22.847724082718,21.572592538271852,21.175517501437053,23.220254456571276,13.75180475668593,0,1,1
6.018593214496234,21.034329574291515,17.373798322859862,20.60557410674656,18.924498242071426,18.808756272621174,21.67028993574814,14.698409952808703,1,0,1
8.21959545417708,19.62045628307167,19.10368355393465,21.7591640231238,20.639728462615693,19.861487179749002,22.210734343893332,13.110695572536645,1,0,1
7.244941546337007,22.483463224080403,21.284085434298152,22.715769746508307,22.583450628902753,22.15948249779502,24.244150722339754,16.3759708546526,0,1,0
8.814924599721019,21.831168172851864,22.123216524760398,23.47065212922509,23.348296682400967,22.572035561048676,25.068991491906925,15.976537270954891,1,0,0
7.830822995135316,22.135330191536823,21.474613785101273,23.42693258293165,22.045527882385127,20.704143870927776,23.781745898356768,13.863469900906836,0,0,0
10.04207489229217,24.090629858125055,24.841941151840196,26.628627685003707,26.14821585443222,25.519056382551415,27.953104615098386,17.659572894715094,0,1,1
10.072977130514705,23.6849337528829,25.226753242842253,27.11350650401344,26.82805906936363,25.75370375834538,28.2937090890043,17.93665703508898,1,0,1
10.193092774549758,23.769148364661305,25.40539706407989,27.084568314521132,26.933865913973072,25.859064274002556,28.414922659757416,17.932537616284602,1,0,1
7.55171221535131,23.84878832271604,22.67586080246001,23.597488075401895,23.072115889414928,23.318592621231016,25.33838635379757,16.497780964040732,0,1,0
10.139428862080198,20.811253471325017,21.764703356582004,24.43201949390768,23.278068787195373,22.315311161405127,24.71837163475959,13.950824361150888,1,0,1
7.462214939768189,26.33639394333813,25.567452923412876,27.198698553652044,27.571271111523835,25.97028990911216,28.45957293349513,20.13333895942226,1,0,0
5.564520407322694,20.67937343981065,19.148442975753294,20.69610842613507,19.910477514018513,19.05523134170885,21.80646991751935,15.002668989710228,1,0,1
7.888709524182015,18.915507757725255,19.59062923768874,21.598054200398472,21.48166321659109,19.02763504155594,22.425148564490993,13.664628364145656,0,1,1
6.063785208687608,22.39020371024219,20.04239140319427,21.770502969981692,20.864915582386498,20.39320285967154,23.12811157059649,16.27455044570147,1,0,0
7.170119543449628,21.204456656200758,19.90620158569519,22.583727081119154,22.134893039568837,21.46129971639172,23.746062448520295,15.366325855727611,1,0,0
5.5134287461649825,20.419053284520505,18.538764587694793,20.4723625562756,20.097887010991876,18.3882960240641,21.8087921113273,14.570691249742659,1,0,1
10.059422354156888,21.687984041701654,23.099516494453493,25.804670201937085,24.567936667701048,23.799064909976035,26.19132597808576,16.117806409131937,0,1,1
5.272999558563747,21.219423054330505,18.55901316069464,20.18917992977501,19.7291429660405,18.750417649067067,22.04747063764171,14.610653248896895,0,1,0
8.629271094821588,22.751256440366184,22.9616965484518,24.047298224711486,23.893688582867572,22.47656060068203,25.199744829066113,16.09877174105868,1,0,1
7.275172319452771,23.55939083871614,22.530139282106123,24.22271129139412,24.04339588387285,22.220994494839378,25.273431475939468,17.328559850514857,0,1,1
8.857372832825773,23.64891450589816,22.607118205775635,25.693079136529356,25.057698629693835,23.311544104370167,26.031533534352565,16.79655752835577,0,1,0
10.638304368267466,24.686597287620334,26.42035932345517,27.40286502279205,27.779441121047682,26.88868369117993,29.248427198012024,18.568107782104143,0,1,1
8.240648863374913,23.227414657003887,23.53696315689183,24.06955358989609,24.27362110972659,22.33380112903914,25.527286881687864,16.79124260370039,1,0,0
10.224483504017842,22.755841865814077,23.053960225261044,24.235286628630107,24.158852521452083,23.21504177505682,25.672025727331672,15.191144043353763,1,0,1
9.076923258535832,22.950838796740918,23.86336406815676,25.650519522110862,25.05424493511075,24.162789695000026,26.56681025398067,16.968085755430486,1,0,1
9.211939093339879,27.6986797644033,27.650823743225708,28.539279676105842,29.137318269443355,27.726331295733782,30.29128065319448,20.559549552081183,1,0,0
6.29156913955832,20.62000678499951,18.863113843843852,20.866123162805703,20.04543930755777,18.843036020039303,22.025103508717958,14.794634482729991,1,0,1
6.063785208687608,21.381476874618812,19.17863788849344,22.036395636453186,20.707548656635133,20.178722980723805,22.705069551238406,14.801845501806582,0,1,1
10.246970868288411,22.071881887198817,22.9788335179769,24.87756708434924,24.237822499102293,23.759990620210115,26.060803916652535,15.742530985755009,0,1,1
8.152774052744075,21.00507648426709,20.91098530709043,23.11838260299475,22.264609263367312,21.272780817336187,23.840926869513506,15.261176049726338,1,0,1
6.992096427415888,22.904343682608744,21.36618304916618,23.572527069465185,22.71303883289762,22.323103740195542,24.5706324685753,16.142669036929284,0,1,0
6.716594773520978,20.755351643621083,19.118135443815873,21.608232727854222,20.83922022208457,19.13140933182292,22.25734499911449,13.534637253156106,0,1,0
10.207694828570066,23.850635761358607,25.519056382551415,27.009263931457138,26.959635427152072,25.82921131085305,28.424013631458664,17.926159659175365,0,1,1
7.419979923661835,23.368379072704524,21.730790602964632,23.878373548135656,23.19746401103789,22.05668355479058,24.686611864169244,16.609217952897183,0,1,0
6.674561391814426,21.45565526792771,20.35919692343408,21.215914822387386,21.616650256585316,20.656829449866716,23.10879151145721,15.531001466236447,0,1,0
9.071193240566025,23.41522930751268,23.373250377961696,24.37247168868222,24.83095443322443,23.68650681585844,26.50400935274183,17.290088163702414,0,1,1
6.646390514847729,22.70317458142089,21.291282733112503,22.57861869018562,22.599338939217418,21.219642015678502,24.176212472445805,16.047624794932972,0,1,0
7.992944547318106,25.377226187113457,24.956838910526525,25.853164551875402,26.260600103968883,24.733494311870604,27.34998358619676,18.627213822021066,0,0,1
9.925640357177262,18.553873924389595,19.75160315426245,23.33487201347853,20.821263908403957,20.599004130576336,22.923487275870354,12.873743031109091,0,0,1
8.176672771948455,20.39042394045895,20.090168080337733,22.772273944134156,21.181210080721016,21.127072331648854,23.17780366210663,14.41100411499933,0,1,1
7.164720378771857,21.66180691174068,20.584156060314935,22.74795176336997,22.317502424883457,21.587143628916472,23.76947056520622,16.032932020378844,1,0,0
8.980172205725008,22.00392186632116,22.580656979759375,23.141498353555498,23.401269116765025,22.85684038732459,25.238183033967886,15.974991384234865,1,0,0
8.428361977709622,22.635753039136095,22.59524907453245,23.838632764231285,23.594078557932516,22.406447026655425,24.965388919858373,16.061692692866277,1,0,1
6.882437470997847,22.019556875030254,19.044689485288032,22.990272060042386,22.082176660495154,20.416293659676363,23.374941579047526,15.410976515645515,1,0,0
10.162615817569847,22.084885136809405,22.67397528648452,24.3796042661121,24.25315072580602,23.28885794103284,25.628540615392247,15.258398131561245,1,0,1
8.335911094196945,24.102537545490637,22.804347999696205,26.026570745010464,25.396094671417664,23.88132901512761,26.39658910412134,17.14369887114914,0,1,0
6.380122536899765,17.626474162442758,17.787171213606698,20.66314010591327,19.247198800504727,17.319335885212993,20.36665097691689,12.92597372739859,1,0,1
10.553988158374601,25.28657181884623,26.925801354136357,27.995664229517153,28.21323673578177,27.660579918171063,30.019783905163738,19.24661031420416,0,1,1
7.793999089503996,20.753918955739106,19.31640805039682,22.104846299332912,21.32892051170191,20.17279440341971,22.598155143908475,14.365618431451672,1,0,1
7.747164966520335,22.418241064841737,22.81080947804651,23.66249267902106,24.103498570067135,22.669418188097,25.271568088463688,16.974193137959624,0,1,1
8.643649615368796,19.389741929077527,21.078160976372324,22.81423219086747,22.019075057814067,20.24832005535953,23.328229257864397,14.207289097500997,0,1,1
7.382746449738912,20.83270655245605,19.899787962342668,22.067889791663113,21.483467922548826,20.45027552214576,23.047779323742173,15.01075064284731,0,1,0
7.3098814858247865,21.988115184577428,20.115901781216476,22.019212534857907,22.254520345679573,21.059713073969423,23.55530443249101,15.60094858893646,1,0,1
6.894670039433482,21.03882512720959,18.557052650993306,21.1578035365582,21.415648663462218,19.871040520562996,22.80624612424863,14.915114687928478,1,0,1
5.736572297479192,21.081797850463524,18.38585347427679,21.766341468251646,20.785751578510457,20.400123450994514,22.564354969074,15.564249436975297,1,0,0
7.282073658093465,21.120323453605707,19.542580417690562,22.38075746891734,21.203890402584694,20.018868795329574,22.89330218133455,14.998949783914368,1,0,0
8.416930769477844,22.216583027339958,22.79524795215331,24.21335679244275,23.898804290384707,22.958553812278502,25.117762705505214,16.02426826127716,1,0,0
8.017966703493599,20.813807218631798,20.46077207079394,22.47761629157051,22.403046397935064,20.97824254510848,23.57835080071316,14.699809774949516,0,0,0
8.106212902619962,24.24071375273226,23.717562006146004,25.306793496554405,25.019726166243377,23.794425905797116,26.44685093890206,17.70207352990995,0,1,1
11.267855783322323,22.786845796581723,23.877798165029223,25.598463160155195,25.2797134164325,24.189831286795574,26.70971784223336,15.278837253975128,0,1,1
7.779048644925556,23.334343318857925,22.863276323716292,24.97613118969398,24.560853085366787,23.188274541135588,25.733901131049333,16.738407802674473,0,1,0
7.301147805856032,22.35404829534809,21.261310040554758,22.8454004785365,22.543397303632673,22.062244233605313,24.143966017333202,16.172013692680828,0,1,0
6.883462586413092,22.00365174481809,20.37564202762585,22.045578570368125,22.016946007589645,20.032278817557422,23.222743162238352,14.811322753995857,1,0,0
8.505727713306959,23.491275588432504,22.67664692207345,24.270537476825215,24.64282537775211,23.249670137907295,26.026570745010464,17.379599421384658,1,0,1
6.502790045915623,19.682678469092625,18.05189782197014,20.383651435090496,19.9485379726338,18.627846641662764,21.18360447212032,14.034401077948784,1,0,1
10.248388453669511,19.942329572697727,21.09825869349854,23.69771448986978,21.368222984072446,21.88771578469434,23.979251114556035,13.664179399548162,0,1,1
8.638525476583762,22.175237559151295,22.705218845507197,23.89660046686413,23.8476042594129,22.56092014324414,25.181081720051825,16.358548920930865,1,0,1
10.517050253753231,24.631538790993066,26.232654173578435,27.21701967679961,27.744349801236446,26.88236122544046,29.157077419423814,18.52849290187783,0,1,1
7.862112211662748,19.707091961187793,17.97848549264516,20.948786665097536,19.581562409321016,19.201774994854347,21.47878878094364,12.82668139079952,0,1,1
10.650862467799168,24.741464039025686,26.283947467965785,27.577620339202486,27.753238748653683,26.9942542688066,29.281600971694015,18.57136523491028,0,1,1
7.803843303538772,24.078361959686017,23.163993434777687,24.960842175238273,24.746905047491857,23.444231501748572,26.060803916652535,17.59220737250924,0,1,1
6.137727054086234,21.690007141177635,20.063056964959095,21.925994266759428,21.701580654412957,21.051537211807737,23.501521073314787,15.575587219180054,0,1,0
7.755767170102998,22.160289853776913,20.901227880690662,22.170235995514417,22.575067771747303,20.932157579172536,23.888958128028623,15.190240811793972,1,0,0
10.705242470817005,18.869355917667857,20.913701606792145,23.811461620473015,21.671662370141277,21.48753863134731,23.726450765846497,12.771525649437635,0,0,1
9.467769401256943,19.710866155836552,20.43296390098057,22.629559743436996,20.737226792698678,20.889122919257254,23.022130522097854,13.385582660854274,0,1,1
9.194515821629212,18.253038832007135,19.085601840307437,22.206042485683803,20.40893181565803,19.839264871436242,22.056589754629158,12.766331084064316,1,0,1
7.027314514039777,21.1177534643836,20.668624147145128,22.918362291657388,22.50886082423818,21.465318761186694,23.62972912994961,15.978351973416357,1,0,0
7.091742115095153,20.679301533457185,19.688797981460915,21.71841733618546,21.227246389173175,20.10307622951347,22.761805175160173,14.917974419792536,0,1,0
6.192362489474872,20.105693170070843,17.14772763948903,19.82350793898444,19.78650283846771,17.013347816077683,21.113464681046135,13.938941613485254,0,1,0
8.187021067343505,21.215512916177136,19.95986232421196,22.387858421225182,21.88517641016405,20.563445606212568,23.175984345126082,14.540752642527693,1,0,1
6.115892125483034,20.168590380701193,18.202923684408702,21.463156672336687,21.158165685231808,18.79389740910945,22.056900292396058,14.936633568434184,1,0,0
8.070906088787819,22.184847918222175,22.108504014500753,24.133979296870894,24.358805166449553,23.346627945233962,25.747146357799267,17.087398137820443,1,0,1
7.919719760924575,20.85656995062003,20.035816993978326,22.49315756788366,21.070770807802635,20.852172514417326,23.09366766049808,14.557027338078273,0,1,1
7.255591274253665,22.240386539868815,21.124099728842136,22.561557342214385,22.495268939538246,21.96433177369154,24.049056772551083,16.09168350081027,0,1,0
9.742203154807973,22.102671307050354,21.754309976228875,23.3172669285304,22.815985010813378,22.43780837912233,24.837922591059044,14.991645458453236,1,0,1
8.028781162487148,22.958101980461628,22.613331294212298,24.96521067613133,24.38630945099753,23.45260594298191,25.727212142898583,17.283490409975748,0,1,1
8.345692873253865,20.41207560426353,19.473900553775408,22.59372082217729,21.55544070168428,19.989157454260614,22.906641424409518,13.645249974337215,1,0,1
10.838874780101271,22.361124694605312,23.9953757098988,26.199729388882105,25.212442548094796,24.345931403119238,26.84356325589956,15.455237297369148,0,1,1
7.752335163302292,22.60324334320418,22.906450225387992,23.374074408958144,24.204354755010147,21.64960413494623,25.14375260209427,16.88007947746931,1,0,0
9.620063070336988,21.30309502830215,21.73900930945014,24.182448909240318,22.991342542280506,22.318128507320118,24.855676369484634,14.631190365880236,0,0,1
8.845777255188445,22.349210281301996,22.581765999188143,24.378613650907237,24.384511916322015,23.179318312230258,25.53545019232696,16.467904416552358,1,0,1
5.579729825986222,20.280725894000323,17.25297123906787,19.909619300119335,18.53591711739328,18.345999729179542,21.049532950121865,14.447949206937459,1,0,1
7.930925372483388,22.261245946516212,22.684522880941643,24.524979106729745,23.895743510974857,22.060600476672857,24.976139952320832,16.398174315627227,1,0,0
10.590339962533324,25.04625541303478,26.525384212326497,26.836948016780855,27.877881193860855,26.88868369117993,29.234440956037286,18.418285407423046,0,1,1
6.246106765481563,21.60187059891414,17.30578717157398,21.194849796187643,19.02229542079608,18.69896903012631,22.130615660334943,14.971470890639543,1,0,1
6.787844982309579,22.265994456114402,19.25804681557164,21.42924038541948,22.059490495311408,21.078114844477422,23.404956724466818,15.629499609011216,1,0,0
8.134760782418645,22.17126266115602,22.482630824504973,24.49110132316965,24.584838685436186,21.967512567006338,25.206705184952163,16.347338483780536,1,0,0
8.667163717992533,21.90994616705425,22.513260321838914,23.743968062189705,23.143607089857912,22.554385579140106,24.828514854716417,15.848066838743856,0,0,1
10.309619105187453,22.557342036140888,23.01946973223611,25.25522436277776,24.84303723866865,24.01813580691665,26.3253846578298,15.821327760521077,1,0,1
5.986452005284438,25.323734817776348,23.67367276437791,24.539743450432027,25.218735661565585,23.86056922885106,26.699616746246882,19.386600807796142,0,0,1
7.8336002236611035,22.37475754843795,21.99887327307572,23.470728699701688,23.839347586518443,22.431311317365665,25.055056702894785,16.864093360286738,0,1,1
10.024155312261101,23.520628271231818,24.83814794709599,26.54926594432981,26.302995662936407,25.423746202747918,27.93112570837963,17.632335743275508,0,1,1
9.624434806782402,19.882075687461114,20.631195128185247,22.66497448934861,20.84462371434624,20.940396820950085,23.155409384901898,13.42127021579654,0,1,1
8.860357273327022,22.682444546314102,23.102403492290115,24.62668118094145,24.482487225505853,23.411500188137023,25.613614965175685,16.046694703811685,1,0,0
10.65913993844747,23.354241656881754,25.720478110717284,27.26861549728227,26.628627685003707,26.199729388882105,28.563185196959388,17.692313059522963,1,0,1
5.777652323222656,20.999814918746036,18.848909704976244,20.55385352849437,19.615735407613506,18.96031610307157,21.840038914000463,14.691821024298253,1,0,1
7.454719949364001,22.389087335363314,22.258562503442455,23.40340676160438,23.86724088685424,22.18875903693654,24.763140325419627,16.787312931738516,1,0,0
10.63494156725066,22.19125833775584,23.242928464439746,25.158748715900554,24.696713492262,23.671021983802543,26.10316319049148,15.290949082566891,1,0,1
10.83553351635479,18.425162177312775,23.421982952855483,26.86530324253592,24.81671169932542,24.238836512824033,26.453365619923233,15.526602846798506,1,0,0
8.750366278367625,19.592652020069455,21.13092456331381,22.90845461948374,22.04158968557796,20.249833066109446,23.358493860117356,14.127185730111636,0,1,1
10.182179333149776,23.40628048014256,24.940294218166805,26.697075448818218,26.427048311605944,25.621105636904787,28.075706937190635,17.638975143075395,1,0,1
8.214735833382303,21.015720521843484,21.030192080786897,23.09947331776719,22.232141477937247,21.324973912215572,23.924507711597435,15.336990099697164,0,1,1
6.148468295917647,23.29790688001029,21.038751564259602,22.794833247993264,22.770749447585317,22.1113864259965,24.668069126900445,17.38548628305454,0,1,0
6.429719478039138,21.66763253978383,19.827086390610933,21.58849403601604,21.14599363047339,19.70659069083792,22.965393074217783,15.093897273354136,1,0,1
5.8377304471659395,25.182495725006312,23.497934887177607,24.23107423729147,25.02120794834429,23.668708398460844,26.516279445333602,19.330783670787316,0,0,1
7.383989457978509,24.79058711293047,22.694957934527554,24.15118960590406,24.705147549205883,23.67742915285389,26.18709764197626,17.902259042902244,0,0,0
11.40491700214822,19.10861257820573,21.913216941497154,25.3676567360974,22.144345711157946,22.572711724401117,24.953208531092375,13.122451373532556,0,1,1
9.44683440765853,22.018839255958095,22.911718148218565,24.57918211188411,23.841334349243777,22.948220721898085,25.621105636904787,15.57340192323313,1,0,1
6.879355804460439,24.45944451111048,22.151420953287804,24.285319735822767,24.17725678743307,23.87734210142526,25.932751989793296,18.060108085211386,1,0,0
5.998936561946683,21.027839477198615,17.290002142664623,20.34571755562026,18.67051023692903,18.865897847135496,21.62094437066637,14.661107114812124,1,0,1
6.910750787961936,21.41266794747785,20.545710505234524,22.81485499553377,22.071018497531767,21.266998306752424,23.674617523935133,15.081349095961542,1,0,1
7.912423121473705,24.060431605877884,23.841118178509618,24.946444395069456,25.242902794715416,24.00118981790639,26.957676562666745,18.80020326774757,0,0,1
9.177920480720072,19.781860894309364,19.971796335116032,22.60625844841729,21.34862206093021,20.884922552444504,23.256498681937682,13.155800087724673,1,0,1
8.091933455979893,20.758798597377396,20.137515897909307,22.653612960357542,21.488174787121007,20.75700324711828,23.27776402197534,14.40290825834061,1,0,1
7.669495251007694,22.270943972807135,21.925797386162987,23.03935981627134,23.259256859891106,22.20267553049985,24.73557181521391,16.689610195649983,0,1,0
8.53503310954457,23.46712147513928,23.32191618167193,24.4967600509791,24.803711801662743,23.671748095504608,26.170003208617032,17.3520823869484,0,1,1
9.874419130038781,22.187506957851767,22.199282574910317,24.101824876894025,23.933164144951636,22.951277687965515,25.357994825185756,15.22788096453376,1,0,1
10.297251130669952,22.613875500454537,22.998095742574293,25.202393524728304,24.83138205744427,23.963300393303356,26.314252817461,15.820439064694298,1,0,1
9.908475094047168,21.422021884859983,22.519365790462093,24.508715966401734,23.847633918707828,23.394488226841826,25.598463160155195,15.58650321521946,0,1,1
11.125275716732066,18.715926856785043,21.7763346227818,25.283997816805872,22.12514122300397,22.471834186833185,24.818400598295597,13.149326580982546,0,1,1
5.545177444479562,20.465314888457513,18.1368972886737,20.518261713176194,20.166458269266908,18.2307401720357,21.746136787578052,14.366984721208064,1,0,0
6.709304340258298,20.983777997327515,18.990528610882148,21.46610555060893,20.842237864138795,20.395108876392637,22.57759693252332,15.014415140524607,1,0,0
6.982862751468942,20.679961709272476,19.785227224998103,22.35836794914424,21.283701640577046,20.150788305761772,22.78505432366566,14.98929339690711,0,1,1
5.627621113690637,20.595852455637385,18.154778806291617,20.610813715185305,20.149750518797802,18.20045488203974,21.80132576091548,14.311281222401647,1,0,0
6.695798917058491,20.643082113663976,19.123296877145336,21.149245063625244,20.293442783115673,19.294913763955304,22.18042280464202,14.764056647279595,0,1,1
